uid,name,six_symbol,isin,lei,street,zip,city,lon,lat,geocode_query,seat_basis,noga_group,consolidation_basis,revenue,revenue_currency,revenue_type,revenue_unit,profit,profit_currency,profit_unit,core_products,products_url,founding_year,founding_year_source,employees,fiscal_year,report_url,note,researched
CHE115295655,Cembra Money Bank AG,CMBN,CH0225173167,549300ZDHOETLAIVTE82,Bändliweg 20,8048,Zürich,8.483872,47.394749,"Bändliweg 20, 8048 Zürich",hq,finanz,total_group,542.2,CHF,operating_income,1000000,179.6,CHF,1000000,"Konsumkreditgeschäft: Privatkredite, Auto-Leasing und Autokredite, Kreditkarten, Buy-now-pay-later/Rechnungsfinanzierung (CembraPay), Versicherungsvermittlung zu diesen Produkten sowie Spar- und Festgeldprodukte für Privat- und institutionelle Kunden in der Schweiz.",https://www.cembra.ch/assets/cembra/investor-relation/berichte-und-praesentationen/finanzberichte/geschaeftsbericht-2025-en.pdf,1912,https://www.cembra.ch/assets/cembra/investor-relation/berichte-und-praesentationen/finanzberichte/geschaeftsbericht-2025-en.pdf,773,2025,https://www.cembra.ch/assets/cembra/investor-relation/berichte-und-praesentationen/finanzberichte/geschaeftsbericht-2025-en.pdf,"Bank ohne Nettoumsatz: 'Net revenues' (Nettozinsertrag + Kommissions-/Gebührenertrag), S.3 und S.145 des Geschäftsberichts, ist das Gegenstück zum Geschäftsertrag -> revenue_type=operating_income. Beschäftigte: Kennzahlentabelle S.3 nennt 773 Vollzeitstellen (FTE) per 31.12.2025; daneben nennt der Bericht auf S.4/S.5 826 bzw. 'mehr als 800' Personen (Köpfe) aus rund 40 Ländern - hier wurde die FTE-Zahl aus der offiziellen Kennzahlentabelle übernommen. Gründungsjahr: Cembra selbst führt ihre Wurzeln im Geschäftsbericht (S.5, Abschnitt 'History') auf 1912 zurück (Banque commerciale et agricole E. Uldry & Cie., Fribourg, spaeter Bank Prokredit/Bank Aufina/GE Money Bank); als eigenstaendige 'Cembra Money Bank AG' entstand die Gesellschaft erst beim Spin-off/IPO im Oktober 2013, Umbenennung in 'Cembra' 2020.",yes
CHE-102.468.656,"Centiel AG (vormals HT5 AG, davor HOCHDORF Holding AG)",CNTL,CH0024666528,39120041DHBTN0OP5L90,Via alla Stampa 15,6965,Cadro (Lugano),8.974555,46.042416,"Via alla Stampa 15, 6965 Cadro (Lugano)",manuell,,,,,,,,,,,,,,,,,,no
CHE208983733,Cham Swiss Properties AG,CHAM,CH0524026959,50670072J8XF8F091F46,Fabrikstrasse 5,6330,Cham,8.458089,47.184811,"Fabrikstrasse 5, 6330 Cham",hq,,,,,,,,,,,,,,,,,,no
CHE103362109,Cicor Technologies Ltd.,CICN,CH0008702190,529900PIIUEUGLYD8P70,route de l'Europe 8,2017,Boudry,6.828896,46.945522,"route de l'Europe 8, 2017 Boudry",hq,industrie,total_group,616.499,CHF,net_sales,1000000,16.911,CHF,1000000,"Auftragsfertigung elektronischer Baugruppen und Systeme (Electronic Manufacturing Services), Leiterplatten und Substrate sowie Präzisionskunststoffteile für Medizintechnik-, Industrie- und Luft-/Raumfahrt-Kunden.",https://www.cicor.com/en/company/about-us/,1966,https://www.cicor.com/en/news/article/the-cicor-group-the-future-has-a-past/,4524,2025,https://report.cicor.com/ar25/app/uploads/Annual-Report-2025.pdf,"Mitarbeitende: 4'524 FTE per 31. Dezember 2025 (Bericht weist in der Kennzahlentabelle explizit 'Number of employees (FTEs as per 31 December)' aus, keine separate Kopfzahl gefunden). Gewinn ist bereits im Bericht selbst als 'Net profit attributable to Cicor shareholders' ausgewiesen (identisch mit der Zeile 'Net profit' in der konsolidierten Erfolgsrechnung); eine gesonderte Minderheitsanteils-Zeile wird im Konzernabschluss nicht ausgewiesen.",yes
CHE107035129,Compagnie Financière Tradition SA,CFT,CH0014345117,213800WCJHNV1PPEAR30,Rue Philippe-François-de-Langallerie 11,1003,Lausanne,6.638771,46.520016,"Rue Philippe-François-de-Langallerie 11, 1003 Lausanne",hq,finanz,total_group,1115.768,CHF,operating_income,1000000,134.177,CHF,1000000,"Interdealer-Broker für ausserbörsliche (OTC) Finanz- und Rohstoffprodukte: Vermittlung von Geldmarkt-, Anleihen-, Zins-, Währungs- und Kreditderivat-Geschäften sowie von Aktien, Energie-/Umweltprodukten und Edelmetallen zwischen professionellen Marktteilnehmern, gegen Provision.",https://www.tradition.com/about-us/role-as-a-broker.aspx,1959,https://www.tradition.com/media/366169/Annual_report_ang_final.pdf,2605,2025,https://www.tradition.com/media/366169/Annual_report_ang_final.pdf,"CFT ist Finanzdienstleister (Interdealer-Broker) ohne Nettoumsatz im industriellen Sinn; als revenue_type daher operating_income gewählt. Eingetragen ist die Zeile 'Revenue' der konsolidierten Erfolgsrechnung (CHF 1'115.768 Mio., reine Maklerprovisionen), NICHT der Kennzahlen-Headline-Wert 'inkl. Anteil an Joint Ventures' von CHF 1'203.6 Mio. (der zusätzlich Erfolgsanteile aus assoziierten Gesellschaften enthält, die im Income Statement separat unter 'Share of profit of associates and joint ventures' stehen). Gewinn = den Aktionären der Muttergesellschaft zurechenbarer Anteil (CHF 134.177 Mio.); der Gesamtkonzerngewinn inkl. Minderheitsanteilen betrug CHF 142.689 Mio. Beschäftigte = Headcount (Köpfe) laut Kennzahlenseite 'Headcount at 31 December 2025', nicht FTE.",yes
CHE103388563,Clariant AG,CLN,CH0012142631,529900VSEKBY7TMPP349,Rothausstrasse 61,4132,Muttenz,7.663604,47.531681,"Rothausstrasse 61, 4132 Muttenz",hq,industrie,total_group,3915,CHF,net_sales,1000000,-75,CHF,1000000,"Spezialchemikalien: Wirkstoffe und Additive für Körper- und Haushaltspflege sowie industrielle Anwendungen (Care Chemicals), Katalysatoren für chemische, petrochemische und Raffinerieprozesse (Catalysts) und Adsorbentien auf Bentonit- und Kunststoffbasis (Adsorbents & Additives).",https://www.clariant.com/en/Solutions/Industries,1995,https://www.clariant.com/en/Company/Clariant-at-a-glance/Anniversary-30-Years-of-Greater-Chemistry,10449,2025,https://www.clariant.com/-/media/Files/Company/Integrated-Report/Clariant-Integrated-Report-2025-EN.pdf,"Kopfzahl per 31.12.2025 ('10 449 employees (head count)', S. 145). Die Kennzahlen-Infografik auf S. 22 nennt daneben 10'281 Vollzeitstellen — dieselbe Firma, andere Messgroesse. Die Venezuela-Devestition 2025 gilt laut Bericht ausdruecklich nicht als aufgegebener Geschaeftsbereich, Umsatz und Gewinn stammen deshalb aus derselben Gesamtkonzern-Rechnung.",yes
CHE-112.678.238,COLTENE Holding AG,CLTN,CH0025343259,894500KE52GRSIVJAP50,Feldwiesenstrasse 20,9450,Altstätten,9.555193,47.378788,"Feldwiesenstrasse 20, 9450 Altstätten",hq,industrie,total_group,240.047,CHF,net_sales,1000000,14.943,CHF,1000000,"Entwicklung, Herstellung und Vertrieb von zahnmedizinischen Verbrauchsmaterialien und Kleingeräten in den Bereichen Dental Preservation (Restauration, Endodontie), Treatment Auxiliaries (Prothetik, rotierende Instrumente) und Infection Control (Instrumentenaufbereitung, Flächendesinfektion).",https://www.coltene.com/company/,2005,https://files.schedulr.ch/news-files/8096/3037088f-4df5-4840-b548-85a1115d562b.pdf,1180,2025,https://files.schedulr.ch/news-files/8096/3037088f-4df5-4840-b548-85a1115d562b.pdf,"Beschäftigtenzahl (1'180) ist im Bericht ausdrücklich als 'Number of employees (full-time positions)' zum 31.12.2025 ausgewiesen, also Vollzeitstellen (FTE), nicht Köpfe – eine Kopfzahl wird im Bericht nicht separat genannt. Gründungsjahr 2005 bezieht sich auf die rechtliche Gründung der COLTENE Holding AG laut Notes zum Konzernabschluss ('COLTENE Holding AG was founded on 15 December 2005'); die operative Coltène-Gruppe hat ältere Wurzeln (u.a. Fusion mit Whaledent 1990), die der Geschäftsbericht selbst aber nicht mit einem Gründungsjahr belegt. 'Net profit for the period' wird ohne separat ausgewiesenen Minderheitenanteil berichtet und daher als Aktionärsanteil übernommen.",yes
CHE101348386,Comet Holding AG,COTN,CH0360826991,506700PGOL747J76WC96,Herrengasse 10,3175,Flamatt,7.320684,46.889618,"Herrengasse 10, 3175 Flamatt",hq,industrie,total_group,457.044,CHF,net_sales,1000000,12.208,CHF,1000000,"Entwicklung, Herstellung und Vermarktung von Vakuum- und Röntgentechnologie: Vakuumkondensatoren und HF-Generatoren zur Plasmasteuerung (Halbleiterfertigung), industrielle Röntgensysteme für zerstörungsfreie Prüfung sowie kompakte Röntgenquellen/-module für Prüf- und Sicherheitsanwendungen.",https://comet.tech/en/,1948,https://reports.comet-group.com/22/en/history-timeline/,1832,2025,https://reports.comet-group.com/25/app/uploads/Comet_Annual-Report-2025-en.pdf,,yes
CHE107912500,CPH Group AG,CPHN,CH0001624714,506700O001G9RW029H49,Perlenring 1,6035,Perlen,8.366359,47.111599,"Perlenring 1, 6035 Perlen",hq,industrie,total_group,334.062,CHF,net_sales,1000000,23.36,CHF,1000000,"Herstellung und Vertrieb von Spezialchemikalien (Molekularsiebe, Chromatographie-Gele, deuterierte Produkte für Industrie, Pharma und Analytik unter der Marke Zeochem) und pharmazeutischer Verpackung (beschichtete Kunststofffolien für Blisterverpackungen von Medikamenten unter der Marke Perlen Packaging).",https://cph.ch/,1818,https://cph.ch/cph-group/history/,1244,2025,https://cph.ch/wp-content/uploads/2026/02/Geschaeftsbericht_gesamt_2025_en.pdf,"CPH Group hat die Papiersparte per 25. Juni 2024 abgespalten; die volle Konzernerfolgsrechnung 2025 auf S. 72 des Berichts umfasst nur noch die verbleibenden Divisionen Zeochem und Perlen Packaging und ist identisch mit der separat ausgewiesenen Zahlenreihe 'für die fortgeführten Divisionen' auf S. 67 – für das Berichtsjahr 2025 sind total_group und continuing_operations somit dieselbe Zahl. Beschäftigte (1'244) sind laut Bericht als 'Headcount (FTE)' in Vollzeitstellen ausgewiesen, eine separate Kopfzahl wird nicht genannt. Gründungsjahr 1818 bezieht sich auf die Ursprünge der Firma in Uetikon am See (Schwefelsäureproduktion der Gebrüder Schnorf); die heutige Divisionsstruktur (Zeochem/Perlen Packaging) entstand erst 1954/1973.",yes
CHE103574108,Curatis Holding AG,CURN,CH1330780979,506700VDL70GGMHR5758,Weierweg 7,4410,Liestal,7.73359,47.486397,"Weierweg 7, 4410 Liestal",hq,industrie,total_group,10.8,CHF,net_sales,1000000,-1.416,CHF,1000000,"Vertrieb und Vermarktung von Arzneimitteln für seltene und spezielle Erkrankungen (Orphan Drugs) in der Schweiz mit exklusiven Vertriebsrechten für über 40 Produkte, sowie eigene Entwicklung von Spezialmedikamenten (u. a. Corticorelin gegen peritumorales Hirnödem).",https://curatis.com/home/,2002,https://curatis.com/home/,9,2025,https://www.eqs-news.com/media/document/f0f62cfa-6875-4ca1-9485-07941bcac0a0/assets/Curatis_Holding_AG_Annual_Report_2025_.pdf,"Umsatz setzt sich aus den zwei Zeilen der Konzern-Erfolgsrechnung 'Net sales from goods' (kCHF 10'293) und 'Net sales from services' (kCHF 507) zusammen, die die Notes zum Abschluss selbst unter einer gemeinsamen Anmerkung 'Net sales from goods and services' zusammenfassen; die Summe (kCHF 10'800) entspricht den im Aktionärsbrief genannten CHF 10.8 Mio. Umsatz 2025. Verlust ('Result for the year') vollständig den Aktionären zurechenbar ('Loss attributable to: Owners of the parent company'), keine Minderheitsanteile. Beschäftigte: Bericht nennt sowohl Kopfzahl ('Number of employees' 9) als auch Vollzeitäquivalente ('Number of full-time equivalents on an annual average' 7) — Kopfzahl eingetragen. Firma entstand 2024 durch Reverse-Merger der vormaligen Kinarus Therapeutics Holding AG (Basel) mit der operativen Curatis AG (Liestal); Gründungsjahr 2002 bezieht sich auf die eigentliche operative Gesellschaft Curatis AG laut deren eigener Unternehmensdarstellung, nicht auf die Holding-Mantelgesellschaft.",yes
CHE103275686,Dätwyler Holding AG,DAE,CH0030486770,52990096G2IJ89SWI669,Gotthardstrasse 31,6460,Altdorf UR,8.647283,46.877594,"Gotthardstrasse 31, 6460 Altdorf UR",hq,industrie,total_group,1100.5,CHF,net_sales,1000000,80.8,CHF,1000000,"Entwicklung und Herstellung von systemkritischen Elastomerkomponenten: im Bereich Healthcare Dichtungs- und Verschlusskomponenten (z. B. Stopfen, Kappen) für Spritzen, Vials und Injektionssysteme in der Pharmaindustrie, sowie technische Elastomer- und Kunststoffkomponenten für Industrie- und Mobilitätsanwendungen.",https://datwyler.com/,1902,https://datwyler.com/company/about-us/history/,7823,2025,https://reports.datwyler.com/files/pages/data/downloads/financial-report-2025/ffa8993701-1770997952/datwyler.com_financial-report_2025.en.pdf,"Der Konzern weist keine Minderheitsanteile aus ('There are no minority interests', Notes zum Konzernabschluss), daher entspricht 'Net result' CHF 80.8 Mio. vollständig dem Aktionärsanteil. Beschäftigte laut Fünfjahresübersicht 'Number of employees (at year-end)' 2025 = 7'823; der Bericht spezifiziert nicht, ob Köpfe oder FTE gezählt werden.",yes
CHE-107.828.992,DKSH HOLDING AG,DKSH,CH0126673539,549300HUUUNHO6FJUS42,WIESENSTRASSE 8,8008,ZÜRICH,8.551631,47.362007,"WIESENSTRASSE 8, 8008 ZÜRICH",hq,handel,total_group,11070.6,CHF,net_sales,1000000,202.9,CHF,1000000,"Marktexpansionsdienstleistungen (Sourcing, Marketing, Vertrieb, Distribution/Logistik und Kundendienst) für Marken und Hersteller in Asien und darüber hinaus, in den Geschäftsbereichen Consumer Goods, Healthcare, Performance Materials und Technology.",https://www.dksh.com/global-en/home/about-us/what-we-do/market-expansion-services,1865,https://www.dksh.com/global-en/home/dksh-group/our-history,26838,2025,https://www.dksh.com/content/download/146276/file/DKSH_Annual_Report_2025.pdf,"Der Geschäftsbericht 2025 weist keine 'Gross profit'-Zeile aus - weder in der Konzern-Erfolgsrechnung (S. 59) noch in der Segmentberichterstattung (Note 3). Diverse Finanzportale nennen einen abgeleiteten/berechneten Bruttogewinn (~CHF 1.6 Mrd.), der aber in der Primärquelle nicht als eigene Zeile belegt ist - daher hier nicht übernommen. Gewinn = Aktionärsanteil 'Attributable to Shareholders of DKSH Holding Ltd.' (CHF 202.9 Mio.); davon abweichend Gesamtkonzerngewinn nach Steuern CHF 210.9 Mio. (inkl. Minderheitsanteile CHF 8.0 Mio.). Beschäftigte: Headcount 26'838 (vs. 24'799 FTE) gemäss Kennzahlenseite.",yes
CHE107471275,DocMorris AG,DOCM,CH0042615283,50670038OH136R5Z4663,Walzmühlestrasse 49,8500,Frauenfeld,8.893293,47.547657,"Walzmühlestrasse 49, 8500 Frauenfeld",hq,handel,total_group,1124.455,CHF,net_sales,1000000,-134.395,CHF,1000000,Versand- und Online-Apotheke: Verkauf von rezeptpflichtigen und rezeptfreien Medikamenten sowie Gesundheits- und Pflegeprodukten über eigene Onlineplattformen und digitale Gesundheitsdienste (u. a. E-Rezept-Abwicklung) in der Schweiz und weiteren europäischen Ländern.,https://corporate.docmorris.com/en/about-us/,1993,https://corporate.docmorris.com/en/about-us/history/,1576,2025,https://ir-corporate.docmorris.com/media/document/dc19bba5-cc07-4d08-969a-cbeb3c53e8c7/assets/Annual_Report_Sustainability_2025_en.pdf,"DocMorris weist einen Konzernverlust aus (Net loss CHF -134.395 Mio., vollständig den Aktionären zurechenbar, keine Minderheitsanteile). Beschäftigte als Kopfzahl (1'576) aus dem Nachhaltigkeitsteil 'Workforce diversity' übernommen; die Kennzahlenseite nennt daneben 1'418 Vollzeitäquivalente (FTE) zum 31.12.2025 – abweichend, da Teilzeitstellen enthalten sind. Firma hervorgegangen aus der 1993 in Steckborn/Frauenfeld gegründeten Zur Rose (seit Mai 2023 als DocMorris AG firmierend, nach Übernahme der Marke DocMorris 2012).",yes
CHE-107.791.082,dormakaba Holding AG,DOKA,CH1486524122,529900QMU5ZH99KMQK13,Hofwisenstrasse 24,8153,Rümlang,8.536817,47.452469,"Hofwisenstrasse 24, 8153 Rümlang",hq,industrie,total_group,2870.1,CHF,net_sales,1000000,97.9,CHF,1000000,"Zutritts- und Sicherheitslösungen: Türschliesssysteme, Beschläge, Zutrittskontrolle, Zeiterfassung, Schliesszylinder und -anlagen sowie Fluchttür- und Notausgangssysteme für Gebäude.",https://www.dormakaba.com/us-en/about,1862,https://www.dormakaba.com/us-en/about,15346,2025,https://report.dormakaba.com/2024_25/app/uploads/dormakaba_Consolidated_Financial_Statements_2024_25.pdf,"Geschäftsjahr endet am 30. Juni; 'fiscal_year' 2025 bezeichnet das am 30.06.2025 endende Jahr. Konzerngewinn (Net profit) betrug CHF 188.0 Mio., davon CHF 90.1 Mio. Minderheitsanteile (überwiegend aus nicht voll konsolidierten Beteiligungen) und CHF 97.9 Mio. den Aktionären von dormakaba zurechenbar (eingetragener Wert) — ungewöhnlich hoher Minderheitsanteil. Beschäftigte: 'Employees at balance sheet date' 15'346 zum 30.06.2025; die Tabelle ist mit 'Number of full-time equivalent employees' überschrieben, es handelt sich also um Vollzeitäquivalente, keine separate Kopfzahl wird ausgewiesen. Gründungsjahr 1862 bezieht sich auf die Kaba Holding AG (Schweiz), die 2015 mit der deutschen Dorma AG (gegr. 1908) fusionierte und sich in dormakaba Holding AG umbenannte; die Aktiengesellschaft dormakaba Holding AG ist die rechtliche Fortführung der Kaba Holding AG.",yes
CHE112680241,Edisun Power Europe AG,ESUN,CH0024736404,5067008R63E038ZS4D18,Limmatquai 4,8001,Zürich,8.544892,47.367981,"Limmatquai 4, 8001 Zürich",hq,industrie,total_group,14.061,CHF,net_sales,1000000,-7.052,CHF,1000000,"Finanzierung, Bau und Betrieb von Photovoltaikanlagen in der Schweiz, Deutschland, Spanien, Frankreich, Italien und Portugal; Verkauf des erzeugten Solarstroms über langfristige Abnahmeverträge an lokale Energieversorger.",https://www.edisunpower.com/de/uber-edisun,1997,https://www.edisunpower.com/de/uber-edisun,,2025,https://www.edisunpower.com/download_file/view/94a05223-d757-4bee-9844-f78f7e6b4533/504,"'Total revenues' (TCHF 14'061) in der Konzern-Erfolgsrechnung setzt sich zusammen aus 'Revenue from sale of electricity' (TCHF 13'973, dem eigentlichen operativen Kerngeschäft), 'Revenue from the sale of renewable energy projects' (TCHF 0 im Berichtsjahr, im Vorjahr TCHF 36'719 aus dem Verkauf des italienischen Projektportfolios) und 'Other operating income' (TCHF 88); alle drei Zeilen werden im Bericht durchgängig als Umsatzbestandteile geführt, keine sachfremden Positionen enthalten. Verlust ('Net loss' TCHF -7'052) vollständig den Aktionären zurechenbar ('Attributable to shareholders of Edisun Power Europe Ltd.'). Beschäftigte: Bericht nennt keine exakte Zahl, sondern nur 'the Company employed fewer than ten employees' bzw. 'annual average number of full-time equivalents ... did not exceed 10'; als Näherung 9 eingetragen (unterste Grenze von 'unter 10'), tatsächliche Zahl könnte auch niedriger sein — Grösse ist bewusst nicht präzise offengelegt.",yes
CHE103605080,EEII AG,EEII,CH0007162958,506700909QIDX4K4DY42,Alpenstrasse 15,6300,Zug,8.514692,47.173031,"Alpenstrasse 15, 6300 Zug",hq,,,,,,,,,,,,,,,,,,no
CHE112512247,EFG International AG,EFGN,CH0022268228,506700PR1R98BSF81139,Bleicherweg 8,8001,Zürich,8.537754,47.368942,"Bleicherweg 8, 8001 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE105973206,Elma Electronic AG,ELMN,CH0005319162,5067005GN286J87M7194,Hofstrasse 93,8620,Wetzikon ZH 1,8.79801,47.309334,"Hofstrasse 93, 8620 Wetzikon ZH 1",hq,,,,,,,,,,,,,,,,,,no
CHE103588843,Emmi AG,EMMN,CH0012829898,529900Q53RBYJIVCMA08,Landenbergstrasse 1,6005,Luzern,8.321581,47.042149,"Landenbergstrasse 1, 6005 Luzern",hq,industrie,total_group,4745.7,CHF,net_sales,1000000,227.1,CHF,1000000,"Milchprodukte und Desserts: Käse (u.a. Kaltbach, Sbrinz), Joghurt und fermentierte Milchprodukte, Trinkmilchgetränke (Emmi Caffè Latte), Eiscreme, pflanzliche Alternativen und Ernährungsprodukte.",https://group.emmi.com/che/de/marken-produkte,1907,https://group.emmi.com/che/de/ueber-emmi/geschichte,12778,2025,https://report.emmi.com/2025/en/income-statement,"Beschäftigte als Vollzeitäquivalente (FTE) zum Jahresende ausgewiesen; eine separate Kopfzahl wird im Bericht nicht genannt. Konzerngewinn inkl. Minderheitsanteile lag 2025 bei CHF 247.5 Mio.; die eingetragenen CHF 227.1 Mio. sind der auf die Aktionäre der Emmi AG entfallende Anteil ('Net profit', nach Abzug von Minderheitsanteilen CHF 20.5 Mio.).",yes
CHE101285490,EMS-CHEMIE HOLDING AG,EMSN,CH0016440353,529900G1XFTGSE0DIX60,"na, EMS-CHEMIE AG",7013,Domat/Ems,8.865636,46.40181,"na, EMS-CHEMIE AG, 7013 Domat/Ems",hq,industrie,total_group,1949.7,CHF,net_sales,1000000,470.8,CHF,1000000,"Hochleistungspolymere (Polyamid-Granulate, u. a. Marken Grilon und Grivory) für Automobil-, Elektronik- und andere Industrien sowie Spezialchemikalien wie Fasern, Schmelzklebstoffe, Klebegarne, Pulverlacke und Reaktivverdünner.",https://www.ems-group.com/fileadmin/user_upload/EMS-Group/documents/Business-Reports/EMS_Annual_Report_EN_2025_2026_891552.pdf,1936,https://www.ems-group.com/en/about-ems/about-ems/company-history/,2657,2025,https://www.ems-group.com/fileadmin/user_upload/EMS-Group/documents/Business-Reports/EMS_Annual_Report_EN_2025_2026_891552.pdf,"Zahlen aus dem '63rd Annual Report 2025/2026', Tabelle 'Key Figures 2021–2025', S. 7: Net sales 1'949.7, Net operating income (EBIT) 567.0, Net income 470.8 (alle CHF Mio.), Number of employees at 31.12.2025: 2'657 (exkl. 142 Lehrlinge). Diese konsolidierten Kennzahlen betreffen das Kalenderjahr 2025 (EMS-Gruppe); die eigenständige EMS-CHEMIE HOLDING AG (Holdinggesellschaft) hat ein abweichendes Statutar-Geschäftsjahr Mai–April, das aber nicht für die hier verwendeten Konzernzahlen massgeblich ist. Vorläufige Ad-hoc-Zahlen vom 6.2.2026 wichen geringfügig ab (Nettogewinn CHF 467 Mio. statt 470.8 Mio.); es wurden die testierten Zahlen aus dem endgültigen Geschäftsbericht verwendet.",yes
CHE-222.173.414,EPIC Suisse AG,EPIC,CH0516131684,,Seefeldstrasse 5a,8008,Zürich,8.548491,47.365173,"Seefeldstrasse 5a, 8008 Zürich",manuell,,,,,,,,,,,,,,,,,,no
CHE108641858,EvoNext Holdings SA,EVE,CH1262055788,506700IF701J35J34N57,Duggingerstrasse 23,4153,Reinach BL,7.596011,47.485649,"Duggingerstrasse 23, 4153 Reinach BL",hq,,,,,,,,,,,,,,,,,,no
CHE100251293,Feintool International Holding AG,FTON,CH0009320091,529900AUNJ8C37482692,Industriering 8,3250,Lyss,7.306711,47.085609,"Industriering 8, 3250 Lyss",hq,,,,,,,,,,,,,,,,,,no
CHE101921104,Flughafen Zürich AG,FHZN,CH0319416936,529900PFO97GCN5SYB55,Kloten,8058,Zürich,7.954939,47.098621,"Kloten, 8058 Zürich",hq,verkehr,total_group,1361.1,CHF,operating_income,1000000,346.5,CHF,1000000,"Betrieb, Ausbau und Vermarktung des Flughafens Zürich, inklusive Aviation-Dienstleistungen sowie Immobilien- und Retailgeschäft am Standort.",https://www.flughafen-zuerich.ch/de/unternehmen/flughafen-zuerich/ueber-uns/strategie,2000,https://www.flughafen-zuerich.ch/de/unternehmen/magazin/2025/politik_pb-67_privatisierung,2721,2025,https://report.flughafen-zuerich.ch/2025/ar/app/uploads/Integrierter_Bericht_2025_FZAG.pdf,"revenue_type als operating_income gewählt: FHZN weist keinen klassischen Nettoumsatz aus, sondern 'Total Erträge' (Aviation- + Non-Aviation-Erträge) in der Konzernerfolgsrechnung, S. 179. Konzernergebnis 346.5 Mio. entfällt vollständig auf Aktionäre der Flughafen Zürich AG (Minderheitsanteil 0.0). employees = 'Anzahl Mitarbeitende (ohne Lernende, Praktikanten, Trainees)', Flughafen Zürich Gruppe Total 2025, aus Nachhaltigkeitskennzahlen S. 10 — Kopfzahl, keine FTE-Angabe im Bericht ausgewiesen. founding_year: Flughafen Zürich AG in heutiger Form entstand am 1. April 2000 durch Fusion von Flughafen-Immobilien-Gesellschaft (FIG) und Flughafendirektion Zürich (FDZ) nach der Privatisierungsabstimmung 1999; der Flughafen selbst ist seit 1948 in Betrieb.",yes
CHE102337497,Forbo Holding AG,FORN,CH0003541510,506700HR073894C16243,Lindenstrasse 8,6340,Baar,8.518039,47.183872,"Lindenstrasse 8, 6340 Baar",hq,industrie,total_group,1085.4,CHF,net_sales,1000000,68.9,CHF,1000000,"Bodenbeläge (Linoleum, Vinyl, Teppich), Klebstoffe sowie Förder- und Transmissionsbänder (Movement Systems).",https://www.forbo.com/corporate/en-gl/about/forbo-group/forbo-group/pfrvos,1928,https://www.forbo.com/corporate/en-gl/about/forbo-group/company-history/pez2n4,5100,2025,https://forbo.blob.core.windows.net/forbodocuments/b0ece9c1-2a2b-4a88-a4b1-6493bf48d0ce/Forbo_Annual%20Report%202025_Web-PDF_FINAL.pdf,"employees = 5'100 Vollzeitäquivalente (Total full-time equivalents) per 31.12.2025; der Bericht weist an dieser Stelle keine separate Kopfzahl aus, daher FTE übernommen.",yes
CHE113353632,Fundamenta Real Estate AG,FREN,CH0045825517,506700IM97Q6VIX86059,Poststrasse 4a,6300,Zug,8.516384,47.168282,"Poststrasse 4a, 6300 Zug",hq,,,,,,,,,,,,,,,,,,no
CHE-404.675.624,Galderma Group AG,GALD,CH1335392721,89450001OK6O8ELQ4584,Zählerweg 10,6300,Zug,8.513452,47.177246,"Zählerweg 10, 6300 Zug",hq,industrie,total_group,5207,USD,net_sales,1000000,613,USD,1000000,"Entwicklung, Herstellung und Vertrieb dermatologischer Produkte in den Bereichen injizierbare Ästhetik (u. a. Botulinumtoxin- und Filler-Marken Dysport, Restylane, Sculptra), Hautpflege (u. a. Cetaphil) und verschreibungspflichtige Dermatologie (u. a. Differin, Soolantra, Oracea).",https://www.galderma.com/our-brands,1981,https://www.galderma.com/sites/default/files/2026-03/galderma_ar_2025_consolidated-doc_8b_260304_-_full.pdf,7676,2025,https://www.galderma.com/sites/default/files/2026-03/galderma_ar_2025_consolidated-doc_8b_260304_-_full.pdf,"Galderma Group AG (Sitz Zug) wurde am 7. Februar 2022 als neue Holdinggesellschaft der bestehenden Galderma-Gruppe (zuvor unter Sunshine Luxembourg VII SARL, EQT-Konsortium) errichtet und am 22. März 2024 an der SIX kotiert (IPO); operativ geht die Marke auf die 1981 als Nestlé/L'Oréal-Gemeinschaftsunternehmen gegründete Galderma zurück ('Committed to the science of skin since 1981', Annual Report 2025). Net income (USD 613 Mio.) ist laut Konzern-Eigenkapitalveränderungsrechnung vollständig den Aktionären zurechenbar, es werden keine nicht beherrschenden Anteile ausgewiesen. Beschäftigtenzahl (7'676) stammt aus der Tabelle 'Employee indicators, headcount' (Kopfzahl, nicht Vollzeitäquivalente) im Nachhaltigkeitsteil des Berichts, Stand 2025 (Vorjahr 2024: 7'082).",yes
CHE397323951,Galenica AG,GALE,CH0360674466,506700W4772BD8016Z20,Untermattweg 8,3027,Bern,7.400105,46.949223,"Untermattweg 8, 3027 Bern",hq,,,,,,,,,,,,,,,,,,no
CHE-107.908.786,GAM HOLDING AG,GAM,CH0102659627,549300GGVID7ZGDMX291,Hardstrasse 201,8005,Zürich,8.517371,47.386227,"Hardstrasse 201, 8005 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE103950708,Carlo Gavazzi Holding AG,GAV,CH1278877563,506700OM0D38V36KOE26,Sumpfstrasse 3,6312,Steinhausen,8.490209,47.185966,"Sumpfstrasse 3, 6312 Steinhausen",hq,,,,,,,,,,,,,,,,,,no
